vote_average,title
2.7,Keith Lemon: The Film
5.9,Hummingbird
4.0,The Hounds
6.5,The Heat
4.4,May I Kill U?
4.9,Very Important Person
3.3,The Last Seven
5.9,The Lone Ranger
6.2,Happiness Never Comes Alone
7.7,My Perestroika
7.3,A Millionaire for Christy
4.4,Aftershock: Earthquake in New York
5.8,The Doctor and the Devils
6.0,Hong Kong Confidential
3.1,Life Without Dick
6.6,A Grandpa for Christmas
3.7,"Ah, Wilderness!"
5.4,Crossfire Trail
7.5,Woody Allen: A Documentary
5.1,Passion
7.1,Pussy Riot: A Punk Prayer
8.0,Batman Unmasked: The Psychology of the Dark Knight
3.9,Ghoulies III: Ghoulies Go to College
3.1,Ghoulies IV
5.8,Alive Day Memories: Home from Iraq
6.8,How to Make Money Selling Drugs
5.5,The Ice House
3.7,Return of the Living Dead: Necropolis
6.0,V/H/S/2
4.3,Return of the Living Dead: Rave to the Grave
4.5,Arctic Blast
6.2,Gideon's Army
5.8,Macbeth
3.4,The Knot
5.0,Cottage Country
7.0,Along the Great Divide
5.4,American Samurai
7.2,Food Matters
5.1,Bad Girls
6.8,ICHI
5.3,The Shadow Riders
5.3,Kid Millions
6.8,The Spectacular Now
5.7,Thanks for Sharing
5.2,The Lifeguard
4.0,Ed Hardy: Tattoo the World
4.8,Vile
7.2,What's in a Name
5.8,Trilogy of Terror II
6.8,Big Star: Nothing Can Hurt Me
7.4,Which Way Is The Front Line From Here? The Life and Time of Tim Hetherington
2.0,It's a Bikini World
5.3,Dead Man's Burden
6.6,Downloaded
5.3,Jug Face
3.8,Sharknado
4.0,Hamlet
5.8,Please Remove Your Shoes
5.9,Craig Ferguson: I'm Here to Help
7.5,Lune Froide
7.3,Stuck in Love
6.3,Class Act
5.5,How to Live Forever
4.0,ATF
5.8,Brain Dead
7.3,Fruitvale Station
9.0,Making a Killing: The Untold Story of Psychotropic Drugging
6.3,Arizona Raiders
5.1,The Terror Within
6.6,The Surgeon
4.7,Zombies on Broadway
5.4,R.I.P.D.
5.4,The Client List
7.3,Justice League: The Flashpoint Paradox
7.0,United
6.0,Ip Man: The Final Fight
5.6,Pawn Shop Chronicles
5.3,Killing Season
5.5,Gitmo
5.9,The Blood Beast Terror
9.5,Othello
6.3,A Field in England
7.4,The Conjuring
4.8,Everything
1.2,The Starfighters
5.4,Love
5.1,Mean Girls 2
5.2,The Colony
5.4,A Warrior's Heart
6.2,Scenic Route
5.1,Slave Girls
3.3,Wild Gals of the Naked West
5.9,The Cheshire Murders
5.2,Dragon Age: Dawn of the Seeker
3.9,The Damned
7.5,Gasland Part II
8.4,The Human Behavior Experiments
6.1,Turbo
6.1,Gunman's Walk
3.8,The Devil's in the Details
6.3,The Wolverine
4.0,Sol
5.6,The Devil Dared Me To
5.3,Sky West and Crooked
6.0,Make Believe
5.5,Gold
6.5,Sacrificio: Who Betrayed Che Guevara
7.5,Let's Make Money
6.7,The Middle of the World
8.0,The Crash Reel
6.0,Drinking Buddies
4.9,Hell Baby
6.4,RED 2
6.0,Miami Connection
6.1,The Battery
6.7,Coffee Town
4.2,The Death of the Incredible Hulk
6.0,"Nick Carter, Master Detective"
5.0,Vehicle 19
5.0,Tinpis Run
2.5,Out of Life
6.8,Fetching Cody
6.3,Black & White & Sex
7.5,Whisper of Sin
6.0,Forest of the Gods
8.0,RFK Must Die The Assassination Of Bobby Kennedy
6.0,Page Miss Glory
7.5,The Battle for Marjah
3.4,Holidays by the Sea
4.7,Revenge for Jolly!
6.4,Night Train to Lisbon
3.0,Bigfoot
7.6,Consuming Kids: The Commercialization of Childhood
3.3,The Hard Man
6.6,2 Guns
6.0,First Comes Love
6.8,Giorgino
5.0,The All Together
2.5,Aloha Summer
6.6,Hell and Back Again
5.6,The Last Days
6.6,Our Nixon
7.0,Off the Menu: The Last Days of Chasen's
5.3,Darling Companion
7.0,Blue Jasmine
5.7,Frankenstein's Army
7.3,The Great Beauty
6.0,Whatever You Say
5.2,Troma's War
7.5,Only the Young
4.1,The Canyons
7.2,Always Outnumbered
6.0,And You Thought Your Parents Were Weird!
5.5,Andy Hardy's Double Life
6.7,They Called Him Bulldozer
6.3,Bomber
4.1,Blood Shot
6.5,Armored Car Robbery
6.2,"Love, Marilyn"
3.8,Beneath
4.8,Arena
3.1,The Second Arrival
3.0,Two Guys Talkin' About Girls
5.7,Phantom of the Megaplex
5.0,The Redhead from Wyoming
3.0,Baby on Board
5.0,Battle for Brooklyn
6.5,Alcan Highway
7.7,Louis C.K.: Oh My God
7.0,The Count of Monte Cristo
5.9,Percy Jackson: Sea of Monsters
5.5,The Smurfs 2
6.5,Alan Partridge: Alpha Papa
6.3,Class of 1999
6.3,Computer Chess
6.3,The Devil's Nightmare
6.1,The Attack
7.1,My Little Pony: Equestria Girls
7.4,Lupin the Third: The Secret of Mamo
3.6,Bloody Murder
8.5,Miss You Can Do It
5.0,Jay and Silent Bob Go Down Under
6.8,The Brute
5.8,Man of Tai Chi
5.8,Zombies of Mora Tau
4.6,The Giant Claw
6.0,Prince Avalanche
6.1,The Werewolf
6.6,Batman: Mystery of the Batwoman
6.3,Green Lantern: Emerald Knights
5.3,Creature with the Atom Brain
4.2,Kickboxer 3: The Art of War
7.4,From One Second to the Next
4.5,Kickboxer 4: The Agresor
4.1,Class of 1999 II - The Substitute
6.8,We're the Millers
10.0,Growing Pains
6.0,Burning Bright
5.8,Grown Ups 2
6.1,DEFCON: The Documentary
4.6,Jamie and Jessie Are Not Together
6.8,The Cat and the Canary
10.0,Criminal Justice
4.8,Farmageddon
6.3,Kick-Ass 2
6.2,Riddick
5.7,Planes
7.1,"Fight, Zatôichi, Fight"
6.5,Mr. Moto in Danger Island
5.8,Killer at Large
4.8,Cameron's Closet
7.9,Blackfish
5.6,Paranoia
6.9,The Legend of Kaspar Hauser
5.8,The Black Room
7.7,The Wind Rises
5.5,"Maria, ihm schmeckt's nicht!"
5.0,A golpes
5.7,Around the World Under the Sea
5.6,Evidence
6.0,Amorosa
6.0,Jobs
6.7,The Supper
8.5,Moving the Mountain
6.2,The Mortal Instruments: City of Bones
6.6,Hitler's Children
7.5,Flight of the Conchords: A Texan Odyssey
6.7,The First Grader
5.2,Touchy Feely
7.2,Four Horsemen
5.9,It Happened in Saint-Tropez
7.2,The Butler
6.4,In a World...
6.4,Madhouse
6.0,Back Door to Hell
6.9,Terms and Conditions May Apply
6.3,Museum Hours
6.1,Ain't Them Bodies Saints
7.4,Sunset Strip
5.5,Wartorn: 1861-2010
3.6,A Cry in the Night
7.8,About Time
5.8,Tatsumi
6.0,The Source Family
6.1,When Nietzsche Wept
6.2,Four Flies on Grey Velvet
5.7,Truth or Dare
5.6,Shadows of Liberty
5.2,Looking for Hortense
7.1,Justice League: Crisis on Two Earths
6.8,Somewhere Between
6.7,The Snows of Kilimanjaro
6.5,Enter Nowhere
6.1,The Frozen Ground
3.5,Blubberella
6.0,Dealing: Or the Berkeley-to-Boston Forty-Brick Lost-Bag Blues
6.6,You're Next
6.2,La Parisienne
6.3,A Date with Judy
5.5,A Royal Scandal
10.0,A Ticklish Affair
4.8,The Glass House
4.0,Confine
7.5,Sparrows Dance
5.7,Mediterranean Food
6.0,Clownhouse
4.9,Empire State
6.9,The Crimson Permanent Assurance
7.8,The Immortals
4.8,Joyride
5.5,Queen of Montreuil
4.7,Crawlspace
4.9,The Ghostmaker
5.5,Mutants
8.0,Act of Love
6.2,The Seasoning House
7.0,Polite People
7.2,Logorama
5.8,The Little Traitor
9.0,Family Band: The Cowsills Story
5.0,The Chicago 8
7.0,The World According to Dick Cheney
4.4,The Stranger Within
5.5,Something Real and Good
4.2,The Last Drop
4.5,Autopsy
4.7,Komodo
7.0,Apartment for Peggy
6.4,Back from Eternity
5.5,Back in Business
6.1,Adore
6.6,French Roast
8.0,TT3D: Closer to the Edge
4.6,The Lost Future
6.0,The Long Dark Hall
6.3,Sealed Cargo
6.6,Maria Bamford: The Special Special Special!
4.8,A Life of Her Own
4.5,The First Nudie Musical
7.5,Freeway
3.5,Naked Souls
6.0,Simon Killer
3.4,Dracula 3D
5.0,The Kidnapping Of The President
5.5,King Cobra
5.7,The Last of Robin Hood
6.2,The Suicide Shop
5.6,Subspecies
5.4,Bloodstone: Subspecies II
4.5,Bloodlust: Subspecies III
2.6,From Hell It Came
5.2,Zapped Again!
7.5,Instructions Not Included
5.8,Subspecies 4: Bloodstorm
6.9,The Motivation
5.0,Koch
8.0,One Direction: This Is Us
5.0,Murder à la Mod
5.8,Closed Circuit
3.8,Doctors' Wives
3.5,Euro Trapped
2.2,Killjoy
3.0,Killjoy 2: Deliverance from Evil
4.8,Killjoy 3
6.3,Evocateur: The Morton Downey Jr. Movie
4.9,Getaway
4.5,A Teacher
5.7,Killjoy Goes To Hell
3.1,Puppet Master: Axis of Evil
5.5,Three Worlds
5.8,The Cockleshell Heroes
6.5,King of Texas
4.8,Hack!
6.5,Backlash
6.0,Black Sun: The Mythological Background of National Socialism
4.5,The Item
6.4,I Am
6.0,Phantom of the Rue Morgue
4.7,Bad Girl Island
5.0,Bad Men of Missouri
6.0,Badman's Country
5.5,Hunky Dory
7.0,American Vagabond
6.1,The Story of Luke
6.2,The Glass Web
4.3,The Incredible Melting Man
5.2,Rage of Honor
7.3,Gravity
4.6,And Now a Word from Our Sponsor
5.8,Spin
5.3,Lisa
5.9,I Spit on Your Grave 2
6.7,What If
8.0,Ping Pong
6.6,Angels of Sex
4.6,Deathsport
7.9,Prisoners
6.5,Out of the Furnace
6.0,The Conspiracy
6.6,Good Vibrations
6.6,Austenland
6.5,Insidious: Chapter 2
6.5,The Ultimate Life
7.7,Rush
7.5,Vizontele
6.6,This Is Martin Bonner
6.1,The Family
8.4,The Crimson Petal and the White
10.0,Almost Kings
5.4,High on Crack Street: Lost Lives in Lowell
6.3,King Lines
7.9,Short Term 12
5.3,At Any Price
4.0,I Was a Teenage Zombie
2.7,Joy of Sex
5.3,Just One of the Girls
6.9,Aurora Borealis
6.0,Badman's Territory
6.5,The Milky Way
5.0,Imaginary Witness: Hollywood and the Holocaust
6.4,Salinger
5.3,Tears of Steel
5.2,The Jerk Theory
5.8,Jungleground
5.0,Table No. 21
6.7,Paradise: Faith
8.0,The Human Family Tree
5.4,End of the Line
3.0,The Last Run
3.5,Collision Course
5.8,Post Tenebras Lux
10.0,Ice Age Columbus: Who Were the First Americans?
6.0,Farah Goes Bang
5.5,The To Do List
3.2,Dragon Day
6.0,The Wedding Party
5.8,The Unspeakable Act
5.9,Shakma
5.5,The Factory
6.5,Saint Joan
7.9,Hawking
4.9,Pig Hunt
5.4,Officer Down
6.2,Princess Protection Program
5.9,Battle of the Year
6.9,Louis Theroux: Twilight of the Porn Stars
6.5,"Nightmares in Red, White and Blue"
5.5,The Naked Civil Servant
6.7,An Englishman in New York
2.7,Bandit's Silver Angel
4.3,Off Beat
6.1,Out on a Limb
5.2,Inescapable
6.0,Afternoon Delight
7.5,Casting By
5.7,Repeaters
6.0,The Pit
6.0,Bare Knuckles
6.3,Karate-Robo Zaborgar
6.1,America The Beautiful
6.8,Supporting Characters
7.7,Synth Britannia
8.0,Ruins
5.7,World Without End
4.2,Barricade
3.7,Killers from Space
5.6,The Monster that Challenged the World
4.9,Frog Dreaming
6.7,Linotype: The Film
6.1,Bastards
7.3,Talking Funny
7.4,Nebraska
5.2,Saint
6.6,Enough Said
5.9,Don Jon
5.8,Scatter My Ashes at Bergdorf's
5.3,Zambezia
6.7,Colorado Territory
7.0,102 Minutes That Changed America
4.6,Sorceress
5.9,New Town Killers
4.0,The Tender Hook
6.0,Mood Indigo
6.7,Metallica: Through the Never
8.3,The Century of the Self
5.2,Conquest
5.8,Crystal Fairy & the Magical Cactus
2.5,First Cousin Once Removed
6.9,Machete Maidens Unleashed!
7.0,A Gathering of Old Men
4.4,I Will Follow You Into the Dark
2.0,Adventures of Kitty O'Day
5.7,Ferocious
3.7,Paintball
5.3,Tsunami: Caught on Camera
6.6,The Rise
4.2,Men Seeking Women
4.6,Scanners II: The New Order
3.9,Scanners III: The Takeover
5.8,Bad Milo
6.0,Follow Me!
5.8,Kabul Express
6.2,Jolene
6.2,Twice Upon a Time
5.5,Runner Runner
4.7,La Dilettante
7.2,Blue Is the Warmest Color
6.6,Temptation: Confessions of a Marriage Counselor
6.3,Future Weather
5.8,Something in the Air
7.6,Shake Hands with the Devil
6.1,I Declare War
6.6,The German Doctor
4.0,The Monitors
5.5,This Is Our Time
5.6,Curse of Chucky
1.7,Prison of the Dead
4.2,Rabid Grannies
5.9,Muhammad Ali's Greatest Fight
6.1,711 Ocean Drive
6.1,A Cadaver Christmas
5.9,Angel
4.7,Favela Rising
5.0,Mariage à Mendoza
7.8,Germany Pale Mother
5.8,Parkland
7.3,Imagine
7.6,Inequality for All
7.0,Sword of Desperation
4.8,The Mooring
4.7,Jesse James Meets Frankenstein's Daughter
6.2,On the Job
4.0,Resurrecting the Street Walker
4.1,Adventures of a Teenage Dragonslayer
6.1,Alice Upside Down
5.6,Alice's Adventures in Wonderland
6.4,Cloudy with a Chance of Meatballs 2
5.5,Extraction
1.8,Blood Shack
5.9,Nobody Else But You
5.5,Almost You
5.1,Dirty
5.9,The Dish & the Spoon
6.1,Kumail Nanjiani: Beta Male
5.0,The Christian Revolt
4.3,The Devil's Ground
7.6,Captain Phillips
6.1,Les Misérables
6.2,After the Dark
5.9,It's Me It's Me
7.5,Year Zero: The Silent Death of Cambodia
10.0,Stealing a Nation
6.7,The Wall
6.8,Valentine Road
5.2,An All Dogs Christmas Carol
6.0,Another Harvest Moon
5.9,Fanatics
5.0,Beneath the Dark
6.7,An American Girl: McKenna Shoots for the Stars
5.0,Sincerely Yours
2.7,Are You Scared 2
5.5,Attila
5.9,Look
4.8,Avenger
3.7,Zombie Apocalypse
3.8,Zombie High
5.3,Machete Kills
4.0,I am Fishead
6.8,Filth
6.0,Onnenpeli
6.6,Romeo & Juliet
7.7,Calling Dr. Death
6.6,Sunshine on Leith
3.8,Wild Seven
6.7,The Frozen Ghost
5.6,Baggage Claim
6.1,Zero Charisma
5.5,Stitches
6.7,Escape Plan
6.5,Weird Woman
5.3,Unrest
6.1,Haute Cuisine
4.3,How to Meet Girls from a Distance
6.0,Just Wright
8.1,My Grandfather's People
6.4,The Thief of Paris
4.5,Family Secrets
5.8,Carrie
7.3,The Legend of Lylah Clare
5.7,The Fifth Estate
6.5,Life According to Sam
5.5,Unhung Hero
4.3,A Place of One's Own
5.0,The Counselor
4.5,The Bikini Carwash Company
4.8,Bloodsuckers from Outer Space
4.9,Bloodsucking Freaks
6.4,The Congress
4.7,Earth vs. the Spider
6.5,One Small Hitch
7.0,A Stranger in Town
4.4,Another 9 1/2 Weeks
6.7,The Unbelievers
4.8,Escape from Tomorrow
5.8,Frankenstein Conquers the World
5.6,Godzilla vs. Megaguirus
5.6,Godzilla vs. Megalon
6.6,Undocumented
5.8,Back To The Secret Garden
5.9,Cult of the Cobra
8.0,Jealousy
6.0,Rebirth of Mothra
4.3,Bloodsucking Pharaohs in Pittsburgh
5.3,Bloody Bloody Bible Camp
6.5,Bloody New Year
6.5,The Double
5.6,Godzilla vs. SpaceGodzilla
5.0,Deep Dark Canyon
7.9,12 Years a Slave
6.3,The Trouble with the Truth
6.0,The Right Kind of Wrong
7.1,Kill Your Darlings
7.7,The Killing of America
5.7,Being Cyrus
6.0,August
7.7,Mía
5.5,Kimjongilia
3.5,Backwoods
4.5,Bait Shop
4.2,Barrio Tales
6.7,The Day of the Crows
5.0,Space Amoeba
4.3,Varan the Unbelievable
7.5,Bridegroom
5.6,29 Palms
1.5,Alien Space Avenger
7.1,Miracle Run
5.6,Spinning Plates
6.6,All Is Lost
6.5,Pillow of Death
5.7,Rebirth of Mothra II
6.1,Rebirth of Mothra III
5.6,Arthur Newman
7.1,Inherit the Wind
5.3,A Little Help
4.3,Assault on a Queen
4.5,Bad Medicine
10.0,Running Wild
4.3,The Borrower
3.7,Boulevard
6.6,The Substance: Albert Hofmann's LSD
5.8,Bartok the Magnificent
6.6,Ender's Game
6.4,Maniac
7.8,The Blue Umbrella
5.3,TWA Flight 800
7.3,Toy Story of Terror!
5.0,Folies Bergère de Paris
7.0,The Thrill of Brazil
5.2,The Last Days on Mars
5.3,The Escape Artist
6.5,Four Days in July
4.5,Death By China
5.8,Wind with the Gone
6.4,Conversations with My Gardener
6.0,Bad Grandpa
5.8,Race
4.9,Freaky Deaky
6.8,Thor: The Dark World
5.8,The Great Texas Dynamite Chase
4.9,Fragment of Fear
5.3,Tortured
4.0,Disfigured
5.9,Godzilla: Tokyo S.O.S.
7.9,Dallas Buyers Club
5.1,Gambit
7.8,Marc Maron: Thinky Pain
6.8,Such Hawks Such Hounds
7.0,Lessons of a Dream
5.3,Beatdown
5.6,You May Not Kiss the Bride
7.2,The Selfish Giant
5.3,Changing Sides
7.2,London: The Modern Babylon
5.5,The Discreet
6.9,More Than Honey
4.3,The Man Who Captured Eichmann
6.4,Les patriotes
6.4,How I Live Now
5.7,Girl Most Likely
6.3,Hours
6.2,Free the Mind
5.5,Stuck
5.6,Errors of the Human Body
7.7,Root of All Evil?
6.2,What if...
7.4,Aziz Ansari: Buried Alive
7.4,Aziz Ansari: Dangerously Delicious
6.4,Clandestine Childhood
4.0,Libre échange
8.0,Free Radicals: A History of Experimental Film
6.3,Great Expectations
7.1,Somm
5.0,Amber Alert
5.7,Free Birds
6.8,Godzilla Against MechaGodzilla
4.3,Latitude Zero
4.0,Little Ninjas
6.4,Boy Wonder
6.0,The Day Lincoln Was Shot
7.3,Beautiful Dreamer: Brian Wilson and the Story of Smile
6.0,Because You're Mine
3.4,Bed & Breakfast
4.0,The Crew
6.6,Breathing Fire
4.0,Bailey's Billion$
6.5,The Castle of the Living Dead
8.9,Snowball Effect: The Story of Clerks
6.2,In Tranzit
4.0,The Breed
3.8,Beautiful Wave
5.0,Things We Do for Love
6.4,Last Vegas
7.2,Muscle Shoals
5.5,The Third Sex
4.1,The Starving Games
3.1,Outside the Law
4.7,Apache Territory
7.0,Apartment 4E
6.2,The Super Cops
5.2,Panic Button
6.1,Painless
6.5,The Lords of Discipline
3.3,Won Ton Ton: the Dog Who Saved Hollywood
5.0,The Fairy King Of Ar
4.3,A Bucket of Blood
3.4,Buttcrack
4.3,Card Subject To Change
6.7,Stephen Tobolowsky's Birthday Party
5.2,The Wonderful Crook
6.4,Cash Truck
6.5,The Conclave
6.7,Seduced and Abandoned
6.6,Absent
5.8,The Institute
5.9,Dreamworld
6.7,Chasing Ghosts: Beyond the Arcade
3.5,Chillers
5.9,For Those in Peril
7.4,Philomena
7.4,The Book Thief
6.7,The Best Man Holiday
6.1,Chicago Overcoat
7.1,Aningaaq
7.4,One Piece Film Strong World
7.2,One Piece Film Z
5.8,Caught Inside
5.9,All Mine to Give
6.5,China O'Brien
7.4,The Hunger Games: Catching Fire
7.6,The Hobbit: The Desolation of Smaug
5.9,47 Ronin
6.0,The Scarlet Letter
6.2,The Girl from Nowhere
4.8,The Chameleon
7.5,The Enemies of Reason
5.7,The Dyatlov Pass Incident
4.9,"It's the Easter Beagle, Charlie Brown"
9.0,On Modern Servitude
7.0,WikiRebels: The Documentary
6.0,Beyond the Time Barrier
4.8,The Flight That Disappeared
6.0,The Crystal Ball
7.0,Flesh
6.2,Delivery Man
6.4,Charlie Countryman
5.0,Back to the USSR
4.7,Bad Biology
6.6,Emotion
6.8,Tales from the Organ Trade
5.6,Berlin Express
4.7,Hansel & Gretel
6.5,The Happy Poet
4.0,Red Flag
4.3,Breakout
5.3,Creatures from the Abyss
4.0,Shatter Dead
3.2,The Club
4.7,End of the World
2.0,My Louisiana Sky
5.9,Z.P.G.
6.9,Twice Born
5.4,A Raisin in the Sun
6.5,The Story of Esther Costello
6.8,Guilty of Romance
2.0,Crackerjack
5.9,Crime Wave
7.0,The Wankers
5.8,Zero 2
4.9,Crocodile
6.7,The Mating of Millie
7.3,Frozen
6.5,Ninja 1
4.4,The Ferryman
6.8,The Strange Case of Dr. Jekyll and Miss Osbourne
4.4,Disco Godfather
7.8,Crisis: Behind a Presidential Commitment
6.3,9 Month Stretch
3.3,The Galaxy Invader
5.4,Marfa Girl
5.1,Bad Girls Go to Hell
4.0,ThanksKilling
2.8,ThanksKilling 3
7.2,The Stranger
6.9,Mr. Morgan's Last Love
8.5,Les Misérables: 10th Anniversary Concert at the Royal Albert Hall
7.4,Trigun: Badlands Rumble
7.2,Inside Llewyn Davis
7.1,The Wind Journeys
7.9,The Wolf of Wall Street
6.4,Homefront
5.7,Cut and Run
7.3,Cyberjack
4.5,Love Life
8.0,Marriage Material
5.8,7th Cavalry
8.0,A Deeper Shade of Blue
6.5,Mandela: Long Walk to Freedom
6.9,August: Osage County
5.5,Gamera
7.2,The Tale of Zatôichi
7.3,The Tale of Zatôichi Continues
5.2,Angels Sing
5.4,Violette
6.4,Concrete Night
5.0,Days of Darkness
5.2,Breaking the Girls
5.2,Grave Encounters 2
7.4,Evangelion: 3.0 You Can (Not) Redo
5.7,My Piece of the Pie
4.4,Fright Night 2: New Blood
6.0,Sweetwater
5.3,All Is Bright
5.1,True Heart
7.1,Tim's Vermeer
8.8,After Tiller
6.8,Lovecraft: Fear of the Unknown
6.3,Stuck Between Stations
6.3,Gamera vs. Barugon
4.4,Legally Blondes
6.8,American Hustle
7.0,The Secret Life of Walter Mitty
7.9,Her
6.6,New Tale of Zatôichi
7.2,Zatôichi the Fugitive
5.8,RoboGeisha
7.7,The War Between Men and Women
6.0,The April Fools
7.4,Captain Abu Raed
6.3,Young & Beautiful
7.0,The Life & Adventures of Santa Claus
6.5,Carmina or Blow Up
5.5,Cousin Angelica
5.0,Stakeout on Dope Street
5.8,Zatôichi Goes to the Fire Festival
7.1,The Challenger
6.7,Linsanity
5.0,Some Girl(s)
5.0,A Christmas Carol
5.9,Open Grave
5.4,The Dead Next Door
8.0,Sel8nne
5.7,The Fourth Angel
4.9,Route 666
6.7,The Rat Race
7.3,Six by Sondheim
5.0,Straight From the Heart
7.2,The Punk Singer
5.5,The Dead Pit
7.0,Dead Set
5.3,Dead Silence
7.1,Urusei Yatsura 2: Beautiful Dreamer
4.1,I-See-You.Com
6.5,Pianomania
7.4,Lone Survivor
5.7,A Christmas Carol
6.2,A Christmas Carol
5.4,A Fairly Odd Christmas
7.5,Zatôichi on the Road
6.5,Geography Club
5.6,Measuring the World
6.0,Three Stars
5.9,My Amityville Horror
2.0,Dead Weekend
4.7,"A Fairly Odd Movie: Grow Up, Timmy Turner!"
6.9,The Armstrong Lie
6.2,Blood Relatives
7.7,An Adventure in Space and Time
5.3,Mountaintop Motel Massacre
5.2,Star Trek: Of Gods And Men
7.3,Saving Mr. Banks
5.5,Last Winter
4.0,The Frozen Dead
5.3,The Boy and the Pirates
6.6,Zatôichi and the Chest of Gold
6.7,Zatôichi's Flashing Sword
7.0,Ways to Live Forever
7.8,La rabbia
3.7,Visions of Europe
5.8,Ghetto
5.0,The Battle of Amfar
6.4,Blue Sunshine
6.3,Adventures of Zatôichi
7.1,Is the Man Who Is Tall Happy?
4.2,All Things To All Men
4.6,The Outsider
6.2,The Truth About Emanuel
5.3,The Nutcracker: The Untold Story
7.3,The Wipers Times
7.0,A Storm in Summer
4.5,Deadbolt
5.3,The Deadly Spawn
6.8,Those Daring Young Men in Their Jaunty Jalopies
10.0,Cowboy del Amor
6.7,Gregoire Moulin vs. Humanity
