budget,genres,id,original_language,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,id_movie,movie_name,release_year,return
0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",24795,en,"Roger is a foster child whose irresponsible father promises to get his act together when Roger's favourite baseball team, the California Angels, wins the pennant. The problem is that the Angels are in last place, so Roger prays for help to turn the team around. Sure enough, his prayers are answered in the form of angel Al.",10.892812,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Caravan Pictures', 'id': 175}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-07-15,50236831.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Ya Gotta Believe!,Angels in the Outfield,5.7,124.0,0,,1994.0,0.0
2900000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}]",11224,en,"Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!",14.436858,"[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1950-03-04,263591415.0,74.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The greatest love story ever told.,Cinderella,6.8,1760.0,55419,Cinderella Collection,1950.0,90.89359137931035
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",81310,en,"Winnie the Pooh and his friends experience high winds, heavy rains, and a flood in Hundred Acre Wood.",1.054814,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-12-20,0.0,25.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Winnie the Pooh and the Blustery Day,7.8,20.0,0,,1968.0,0.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",15947,en,"For Donald's birthday he receives a box with three gifts inside. The gifts, a movie projector, a pop-up book, and a pinata, each take Donald on wild adventures through Mexico and South America.",8.702472,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1944-07-21,0.0,71.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,The Three Caballeros,6.2,108.0,271668,Caballeros Collection,1944.0,0.0
3000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",9078,en,"Wart is a young boy who aspires to be a knight's squire. On a hunting trip he falls in on Merlin, a powerful but amnesiac wizard who has plans for him beyond mere squiredom. He starts by trying to give him an education, believing that once one has an education, one can go anywhere. Needless to say, it doesn't quite work out that way.",10.636458,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1963-12-25,22182353.0,79.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Tired of living in a Medieval mess...Merlin uses all his magic powers to change a scrawny little boy into a legendary hero!,The Sword in the Stone,6.9,935.0,0,,1963.0,7.394117666666666
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",29682,en,"The tale of Jeremiah Kincaid and his quest to raise his 'champion' lamb, Danny. Jeremiah's dream of showing Danny at the Pike County Fair must overcome the obstinate objections of his loving, yet strict, grandmother Granny. Jeremiah's confidant, Uncle Hiram, is the boy's steady ally.",0.901443,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1948-11-29,0.0,79.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,So Dear to My Heart,6.3,5.0,0,,1948.0,0.0
48000000.0,"[{'id': 12, 'name': 'Adventure'}]",8367,en,"When the dastardly Sheriff of Nottingham murders Robin's father, the legendary archer vows vengeance. To accomplish his mission, Robin joins forces with a band of exiled villagers (and comely Maid Marian), and together they battle to end the evil sheriff's reign of terror.",10.639244,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-06-14,390493908.0,143.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"For the good of all men, and the love of one woman, he fought to uphold justice by breaking the law.",Robin Hood: Prince of Thieves,6.6,937.0,0,,1991.0,8.13528975
6000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",433,en,"The movie combines a diverting story, songs, color and sequences of live action blended with the movements of animated figures. Mary Poppins is a kind of Super-nanny who flies in with her umbrella in response to the request of the Banks children and proceeds to put things right with the aid of her rather extraordinary magical powers before flying off again.",15.11549,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1964-08-27,102272727.0,139.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's supercalifragilisticexpialidocious!,Mary Poppins,7.4,1217.0,0,,1964.0,17.0454545
812000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",11360,en,Dumbo is a baby elephant born with oversized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy -- Timothy the Mouse -- the pint-sized pachyderm learns to surmount all obstacles.,14.655879,"[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-10-22,1600000.0,64.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The One...The Only...The FABULOUS...,Dumbo,6.8,1206.0,0,,1941.0,1.9704433497536946
10000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11114,en,"Pete, a young orphan, runs away to a Maine fishing town with his best friend a lovable, sometimes invisible dragon named Elliott! When they are taken in by a kind lighthouse keeper, Nora, and her father, Elliott's prank playing lands them in big trouble. Then, when crooked salesmen try to capture Elliott for their own gain, Pete must attempt a daring rescue.",7.644722,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1977-11-03,0.0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Brazzle Dazzle Brilliance!,Pete's Dragon,6.4,201.0,0,,1977.0,0.0
20000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",12335,en,Three children evacuated from London during World War II are forced to stay with an eccentric spinster (Eglantine Price). The children's initial fears disappear when they find out she is in fact a trainee witch.,10.362012,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1971-10-07,17900000.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You'll beWITCHED! You'll beDAZZLED! You'll be swept into a world of enchantment BEYOND ANYTHING BEFORE!,Bedknobs and Broomsticks,6.8,260.0,0,,1971.0,0.895
3000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",12092,en,"On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",16.488937,"[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1951-07-03,572000000.0,75.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A world of wonders in One Great Picture,Alice in Wonderland,7.0,1557.0,0,,1951.0,190.66666666666666
12000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",10948,en,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",10.197106,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-07-10,29800000.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A story of two friends who didn't know they were supposed to be enemies.,The Fox and the Hound,7.0,884.0,100970,The Fox and the Hound Collection,1981.0,2.4833333333333334
3000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11229,en,"Following the arrest of her mother, Ramona, young Vanessa Lutz decides to go in search of her estranged grandmother. On the way, she is given a ride by school counselor Bob Wolverton. During the journey, Lutz begins to realize that Bob is the notorious I-5 Killer and manages to escape by shooting him several times. Wounded but still very much alive, Bob pursues Lutz across the state in this modern retelling of Little Red Riding Hood.",7.088533,"[{'name': 'The Kushner-Locke Company', 'id': 2499}, {'name': 'August Entertainment', 'id': 3322}, {'name': 'Multicom entertainment', 'id': 30702}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-08-23,0.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Her life is no fairy tale.,Freeway,6.5,95.0,355490,Freeway Collection,1996.0,0.0
8200000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",15121,en,Film adaptation of a classic Rodgers and Hammerstein musical based on a nun who becomes a governess for an Austrian family.,9.06773,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Robert Wise Productions', 'id': 6304}, {'name': 'Argyle Enterprises', 'id': 6305}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1965-03-02,286214286.0,174.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The happiest sound in all the world!,The Sound of Music,7.4,966.0,0,,1965.0,34.904181219512196
28000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",562,en,"NYPD cop, John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",16.640522,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Gordon Company', 'id': 1073}, {'name': 'Silver Pictures', 'id': 1885}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-07-15,140767956.0,131.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,40 Stories. Twelve Terrorists. One Cop.,Die Hard,7.5,4005.0,1570,Die Hard Collection,1988.0,5.027427
10000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",10163,en,A simple man is turned into a genius through the application of computer science.,6.685948,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Allied Vision', 'id': 5570}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-03-05,32101000.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,God made him simple. Science made him a god.,The Lawnmower Man,5.4,198.0,124935,The Lawnmower Man Collection,1992.0,3.2101
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",48862,en,"Widowed mother Mildred must suddenly redefine herself and find an outlet for her nurturing side when her adult daughter moves out of the family home. Though Mildred thinks she's found her purpose when her neighbor, overworked single mother Monica, asks her to look after her little boy, she has great difficulty learning to strike a healthy balance between giving selflessly to others and remembering to take care of herself.",5.52185,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-09-04,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,When prim & proper meets wild & crazy get ready to...,Unhook the Stars,6.2,11.0,0,,1996.0,0.0
0.0,"[{'id': 99, 'name': 'Documentary'}]",117036,en,"Conceived as an electronic road movie, this documentary investigates cutting edge technologies and their influence on our culture as we approach the 21st century. It takes off from the idea that mankind's effort to tap the power of Nature has been so successful that a new world is suddenly emerging,an artificial reality. Virtual Reality, digital and biotechnology, plastic surgery and mood-altering drugs promise seemingly unlimited powers to our bodies, and our selves. This film presents the implications of having access to such power as we all scramble to inhabit our latest science fictions.",0.001177,[],[],1995-09-13,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,technology control passion,Synthetic Pleasures,0.0,0.0,0,,1995.0,0.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",47199,en,"London of the late 19th century is a haven for political exiles of all sorts - refugees, partisans, anarchists. Verloc has made his living spying for the Russian goverment, an agent provacateur of sorts, while simultaneously providing information to the London police, specifically Chief Inspector Heat. When the new Russian ambassador demands he prove his worth or lose his salary, Verloc sets off a tragic chain of events that involves his pretty young wife Winnie, her retarded brother Stevie, and a figure called the Professor, whose fascination with explosives and destruction makes him the person to call on when Verloc needs a bomb.",2.943911,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Capitol Films', 'id': 826}, {'name': 'World Film Music Limited', 'id': 38436}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1996-11-08,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Secret Agent,5.0,7.0,0,,1996.0,0.0
4500000.0,"[{'id': 18, 'name': 'Drama'}]",11159,en,"A middle-aged London factory worker is shocked when the mixed-race daughter she gave up at birth decides to track her down. At first she denies she is her mother. All family members become emotional, as everyone's secrets are exposed.",11.223572,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'October Films', 'id': 236}, {'name': 'CiBy 2000', 'id': 7832}, {'name': 'Thin Man Films', 'id': 10100}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1996-05-24,13417292.0,142.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Secrets & Lies,7.1,127.0,0,,1996.0,2.9816204444444443
