vote_average,title
5.6,Casa de los Babys
5.7,Demonlover
5.6,Close Your Eyes
6.3,In This World
5.9,Duplex
6.4,The Rundown
6.4,Under the Tuscan Sun
3.0,Camera Obscura
3.8,Kart Racer
6.6,Luther
5.6,Mambo Italiano
7.2,My Life Without Me
4.6,National Lampoon Presents Dorm Daze
7.2,To Be and to Have
7.3,The Triplets of Belleville
7.1,Videodrome
6.3,Life and Debt
7.6,Judgment at Nuremberg
7.7,Journey of Hope
6.5,"Same Time, Next Year"
7.4,A Brief History of Time
7.3,Jacob the Liar
6.7,Leningrad Cowboys Go America
7.7,The Rules of the Game
8.0,The Song Remains the Same
7.1,Seven Brides for Seven Brothers
6.8,Kiss of the Spider Woman
7.6,All the President's Men
5.0,Angie
6.5,The Apartment
5.6,Beethoven
5.0,Beethoven's 2nd
5.9,Black Moon Rising
7.4,Boyz n the Hood
6.0,Bugsy
6.5,Bugsy Malone
5.2,By the Sword
5.6,Cobra
6.9,Common Wealth
5.6,Consenting Adults
6.7,Phenomena
5.3,Crimewave
6.3,Crying Freeman
7.2,The Meaning of Life
7.4,Where Eagles Dare
6.1,Tightrope
6.1,Sleeping with the Enemy
6.0,PCU
5.6,The Rookie
6.6,The Ghost & Mr. Chicken
5.1,City Heat
6.4,Into the Night
6.6,Three O'Clock High
6.5,White Hunter Black Heart
5.8,A Rage in Harlem
6.6,Ginger Snaps
4.8,More American Graffiti
5.9,The Ballad of Little Jo
6.1,Under Suspicion
3.0,Ruby
6.0,The Reluctant Astronaut
6.2,The Shakiest Gun in the West
3.4,It's Pat
7.8,Sunday in the Country
4.1,The Gun in Betty Lou's Handbag
7.1,Sudden Fear
4.7,Nobody's Baby
6.6,Regarding Henry
5.3,The Debut
6.5,Wilder Napalm
5.4,Contamination
4.1,The Amazing Transparent Man
6.1,Love Affair
5.5,Once in the Life
6.1,Try Seventeen
6.7,The Hospital
5.5,Article 99
6.7,Images
5.8,Eureka
5.8,Oleanna
6.1,Chattahoochee
4.8,Tough Guys Don't Dance
8.5,There Goes My Baby
5.6,Kingdom of the Spiders
6.5,Scrooge
5.1,Leap of Faith
5.8,Gas Food Lodging
7.4,In Cold Blood
5.2,Campus Man
7.0,The Bedford Incident
7.2,Murderous Maids
7.4,Yankee Doodle Dandy
7.4,Ninja Scroll
7.7,The Devil and Daniel Webster
5.7,Mobsters
5.8,Charlotte Sometimes
6.1,Out of Time
6.8,School of Rock
8.0,Concert for George
6.7,The Event
5.1,9 Dead Gay Guys
7.4,The Station Agent
6.2,Wonderland
7.7,Bus 174
7.6,Mystic River
4.6,Good Boy!
2.8,House of the Dead
5.8,Intolerable Cruelty
7.7,Kill Bill: Vol. 1
5.0,Dopamine
5.7,The Flower of Evil
5.0,Girls Will Be Girls
6.5,Porn Theater
6.9,Runaway Jury
6.1,The Texas Chainsaw Massacre
6.4,Pieces of April
6.7,Returner
5.6,Sylvia
6.8,Veronica Guerin
4.7,In the Cut
6.7,Beyond Borders
6.8,Radio
5.8,Scary Movie 3
6.9,Brother Bear
7.0,Elephant
7.4,Gypsy 83
5.9,The Singing Detective
7.1,The Italian Job
4.3,Impulse
7.2,Normal
8.7,Shoah
6.6,Unconditional Love
6.5,Sweet Sixteen
2.9,Alien from L.A.
6.8,Black Sunday
3.8,Men of Respect
7.1,Interstate 60
5.6,Lipstick
5.7,Storyville
5.9,That was Then... This is Now
4.6,Holy Matrimony
5.1,The Black Scorpion
6.0,Captain Kronos: Vampire Hunter
6.4,The Jolson Story
6.5,You'll Never Get Rich
6.3,Frankenstein and the Monster from Hell
6.5,Preaching to the Perverted
4.5,Chicago Joe and the Showgirl
4.2,The Magic Sword
5.3,Promised Land
6.8,The Hired Hand
7.6,Le Cercle Rouge
7.3,Sherlock Holmes and the Voice of Terror
7.2,Sherlock Holmes Faces Death
7.4,Sherlock Holmes in Washington
6.8,The Solid Gold Cadillac
6.1,The Human Stain
6.6,"Die, Mommie, Die!"
6.0,Dirt
7.4,Girlhood
2.8,Mail Order Bride
6.6,Shattered Glass
6.4,The Matrix Revolutions
7.6,The Revolution Will Not Be Televised
6.4,Elf
7.8,Gloomy Sunday
6.3,In My Skin
7.0,Love Actually
6.0,Love Forbidden
6.2,Father of the Bride
5.6,Looney Tunes: Back in Action
6.9,Master and Commander: The Far Side of the World
8.0,Tupac: Resurrection
6.1,The Big Empty
6.1,The Missing
4.9,The Cat in the Hat
5.8,Gothika
7.2,21 Grams
6.7,The Barbarian Invasions
6.4,Bad Santa
5.1,The Haunted Mansion
5.4,Timeline
5.7,Marquis
6.7,Damage
5.0,OT: Our Town
6.7,Devil's Playground
5.5,Dance with a Stranger
8.0,Journeys with George
6.2,Darkman
6.8,Dead of Night
5.8,Death Machine
6.4,The Last Battle
6.9,Desk Set
7.3,Europa
8.0,The Watermelon Woman
5.4,Final Analysis
6.4,The Freshman
7.3,Funny Games
7.2,Tales from the Crypt
6.3,New Jack City
6.4,Slacker
7.0,WarGames
6.0,Mr. Hobbs Takes a Vacation
7.8,Forbidden Games
6.6,Jane Eyre
6.5,A Tale of Two Cities
6.4,Gorky Park
6.6,The First Great Train Robbery
6.0,"Greystoke: The Legend of Tarzan, Lord of the Apes"
5.9,Guarding Tess
7.6,Hannah and Her Sisters
6.1,The Hard Way
3.7,Hercules in New York
4.5,Highlander II: The Quickening
6.1,Hoffa
6.7,House of Cards
5.6,Housesitter
5.4,Hudson Hawk
7.1,Invasion of the Body Snatchers
6.5,Mindwalk
6.6,Kafka
5.8,Kindergarten Cop
5.3,King Ralph
5.7,Knight Moves
6.5,The Last Boy Scout
7.1,Last Tango in Paris
6.6,Lorenzo's Oil
6.5,The Lover
6.7,Matador
6.1,Mr. Destiny
7.9,The Night of the Hunter
5.5,Nowhere to Run
6.2,Only the Lonely
5.7,Over the Top
5.6,Passenger 57
6.6,Presumed Innocent
6.2,Project X
6.3,Proof
5.5,Pure Luck
7.3,Battle Royale
6.4,"Salò, or the 120 Days of Sodom"
6.9,A Midnight Clear
6.3,Summer School
7.1,Silverado
6.3,Quick Change
6.4,Rabid
6.6,Radio Flyer
5.8,The Real McCoy
6.0,Revenge
6.2,The Secret of My Success
6.6,Streets of Fire
6.0,Teen Wolf
7.2,High Heels
6.4,Things You Can Tell Just by Looking at Her
6.0,Thunderheart
6.8,To Live and Die in L.A.
5.8,Trapped in Paradise
7.5,Betty Blue
7.6,Vivre Sa Vie
7.0,Wild at Heart
6.7,The Witches
6.2,The Witches of Eastwick
6.5,Year of the Dragon
6.3,Nothing to Lose
6.6,Flying Down to Rio
7.1,Follow the Fleet
6.0,What's New Pussycat?
6.6,Mary of Scotland
6.1,Roberta
7.6,Little Women
7.1,Swing Time
7.3,The Public Enemy
5.2,A Midsummer Night's Dream
6.4,Life with Father
7.3,National Velvet
7.1,Jesus Christ Superstar
7.0,Dark Victory
7.0,Birdman of Alcatraz
7.5,Aguirre: The Wrath of God
7.8,Beauty and the Beast
7.4,Juliet of the Spirits
7.6,Last Year at Marienbad
7.0,The Tragedy of Macbeth
7.3,Red River
7.8,A Woman Under the Influence
7.6,Stagecoach
7.2,A Shot in the Dark
7.7,The Court Jester
7.0,Bullitt
7.2,Jezebel
7.6,The Hunchback of Notre Dame
6.1,42nd Street
6.3,I'm No Angel
6.2,That Touch of Mink
6.9,Sweet Dreams
7.4,"Play It Again, Sam"
5.9,Send Me No Flowers
6.9,Pygmalion
6.8,A Passage to India
7.8,Amarcord
6.6,Horse Feathers
6.6,Anna Karenina
6.9,The Front Page
6.0,Attraction
6.8,Looking for Mr. Goodbar
7.3,Rivers and Tides
6.5,The Girl from Paris
6.4,Seven Days to Noon
7.7,Nausicaä of the Valley of the Wind
6.3,CrissCross
5.9,Doc Hollywood
5.7,Dragnet
5.7,MadHouse
5.6,1941
5.3,A Shot at Glory
6.0,Black and White in Color
6.3,Foul Play
6.7,Beyond the Clouds
7.1,Blind Beast
7.6,Ryan's Daughter
5.6,Accident
6.8,Cabeza de Vaca
6.9,The Collector
7.6,Deep Red
7.9,Diabolique
5.1,Leprechaun
6.7,Royal Space Force - The Wings Of Honneamise
5.5,Crazy People
3.4,Dark Wolf
7.2,Adam's Rib
6.8,King of Hearts
7.0,Naked Lunch
7.0,Grass
6.5,Spring Forward
7.1,The Killing of a Chinese Bookie
5.5,Run
6.7,Things to Come
5.9,Queen of Hearts
6.5,Darling
6.5,A Summer Place
7.6,A Night at the Opera
3.0,Metalstorm: The Destruction of Jared-Syn
6.7,The Element of Crime
7.2,Shoot the Piano Player
7.4,Stolen Kisses
6.7,The Cooler
7.2,El Bonaerense
6.9,In America
7.0,The Legend of Leigh Bowery
6.2,My Flesh and Blood
6.0,Honey
7.3,The Last Samurai
6.1,What Alice Found
7.6,Big Fish
5.4,Love Don't Cost a Thing
6.3,Something's Gotta Give
5.1,Stuck on You
6.4,Girl with a Pearl Earring
5.9,The Statement
8.1,The Lord of the Rings: The Return of the King
6.5,Mona Lisa Smile
6.6,Calendar Girls
7.6,The Fog of War
5.9,The Hebrew Hammer
7.0,House of Sand and Fog
4.8,Two Men Went To War
7.0,Monster
6.0,Cheaper by the Dozen
6.7,Cold Mountain
5.9,Paycheck
6.9,Peter Pan
5.7,The Company
5.4,Young Black Stallion
6.6,Japanese Story
6.1,Secret Things
6.1,Chasing Liberty
4.3,My Baby's Daddy
7.6,Aileen: Life and Death of a Serial Killer
5.8,Along Came Polly
5.5,Teacher's Pet
4.7,Torque
6.2,The Great Gatsby
6.8,Wuthering Heights
6.6,Odds Against Tomorrow
5.4,Ship of Fools
4.9,Lord Love a Duck
5.9,There's a Girl in My Soup
6.1,This Property Is Condemned
6.9,Real Men
5.3,Once Upon a Crime
3.2,Beyond Therapy
5.5,Buster
3.0,"Car 54, Where Are You?"
6.5,Jane Eyre
5.8,Blame It on the Bellboy
6.8,Only the Strong
6.2,The Adventures of Ford Fairlane
7.0,Bonjour Tristesse
7.4,The Enforcer
6.5,The Men
5.9,Ransom
5.4,The Pick-up Artist
3.8,Melvin Goes to Dinner
7.4,The Court-Martial of Billy Mitchell
6.1,Crime Spree
5.6,Beyond Re-Animator
5.5,Final Cut
6.2,Hells Angels on Wheels
6.7,The Wind and the Lion
7.3,Mon oncle
6.0,Where the Boys Are
6.6,Dr. Jekyll and Mr. Hyde
7.3,Monsieur  Hulot's Holiday
7.5,My Darling Clementine
6.6,People Will Talk
6.7,I Was a Male War Bride
5.4,Divorce American Style
4.9,Kiss Them for Me
7.6,To Have and Have Not
7.0,High Sierra
7.2,Dark Passage
7.9,The Ox-Bow Incident
6.7,They Drive by Night
6.0,Micki & Maude
6.0,Platinum Blonde
4.1,Reefer Madness
7.2,D.O.A.
6.1,The Boy with Green Hair
7.0,Pumping Iron
5.2,No Good Deed
7.0,The Trouble with Angels
4.9,Cool World
5.1,Money for Nothing
6.5,The Silencers
4.9,"Where Angels Go, Trouble Follows"
5.9,Heat and Dust
4.4,Mesmerized
7.5,La Strada
7.0,Ichi the Killer
6.5,A Boy and His Dog
6.2,The Last Tycoon
6.8,Marooned
6.1,King David
3.6,Cat Chaser
1.6,The Beast of Yucca Flats
5.0,Tormented
4.0,The Violent Years
6.8,Chitty Chitty Bang Bang
6.8,Plaza Suite
7.1,The Out of Towners
5.6,Where the Day Takes You
6.0,The Three Stooges in Orbit
7.3,The Butterfly Effect
5.5,Win a Date with Tad Hamilton!
7.6,Touching the Void
5.0,The Big Bounce
5.6,The Perfect Score
4.8,You Got Served
6.8,Latter Days
5.7,Barbershop 2:  Back in Business
5.0,Catch That Kid
7.0,Miracle
7.0,An Amazing Couple
7.2,The Dreamers
6.5,The Lost Skeleton of Cadavra
5.0,Who's the Man?
5.1,Love at Large
6.0,Hangin' With The Homeboys
5.3,Sleep with Me
2.5,Just Between Friends
7.0,Super Fly
6.5,A Piece of the Action
7.7,Let's Do It Again
6.4,Uptown Saturday Night
5.4,Hell's Kitchen
6.1,The Innocent
5.6,Daddy and Them
6.7,The Wilby Conspiracy
5.7,Blacula
6.0,Scream Blacula Scream
1.0,Da Hip Hop Witch
5.0,Swing Shift
6.2,Trespass
6.6,Thirteen
7.1,Simple Men
6.4,The Sailor Who Fell from Grace with the Sea
5.3,"Silent Night, Bloody Night"
6.6,The Sin of Harold Diddlebock
4.8,Pontiac Moon
3.6,Best Defense
6.6,50 First Dates
4.8,Welcome to Mooseport
7.0,After Life
5.1,The Code
7.0,Monsieur Ibrahim
7.1,Vanishing Point
7.7,Diary of a Country Priest
7.3,The Diary of Anne Frank
6.9,Allegro non troppo
6.0,Black Widow
7.7,Herod's Law
6.3,Flesh + Blood
5.0,King Solomon's Mines
5.5,Raw Deal
7.2,"Goodbye, Mr. Chips"
4.9,"Follow Me, Boys!"
4.5,Fire Birds
3.7,Robot Stories
4.5,Against the Ropes
5.1,Confessions of a Teenage Drama Queen
6.5,EuroTrip
6.9,The Passion of the Christ
5.1,Club Dread
6.0,Dirty Dancing: Havana Nights
5.3,Twisted
6.0,Alila
7.4,"Good bye, Lenin!"
6.5,Hidalgo
5.6,Starsky & Hutch
6.4,The Reckoning
5.3,Walk on the Wild Side
6.1,Tokyo Joe
5.8,The Serpent's Egg
6.5,Fire Down Below
7.3,Le Corbeau
6.2,The Front
7.2,Pickup on South Street
6.8,The Damned
5.7,American Gun
6.8,Richard III
4.6,Quartet
6.4,Just One of the Guys
6.7,The Chase
5.6,The Kiss
5.4,Wisconsin Death Trip
6.9,The Wrong Arm of the Law
5.2,Agent Cody Banks 2: Destination London
6.3,The Girl Next Door
6.4,Secret Window
6.3,Spartan
5.3,Clifford
5.5,Mad Dog and Glory
4.9,The Wind in the Willows
5.7,Night Crossing
6.3,Peyton Place
8.3,Searching for Debra Winger
4.0,Walk Like a Man
6.8,Dawn of the Dead
7.9,Eternal Sunshine of the Spotless Mind
6.0,Taking Lives
8.0,The Child I Never Was
6.4,Intermission
5.8,Jersey Girl
6.0,The Ladykillers
5.7,Never Die Alone
5.4,Scooby-Doo 2: Monsters Unleashed
5.8,A Foreign Affair
6.1,Ned Kelly
6.5,Hellboy
5.7,Home on the Range
5.9,The Prince & Me
6.0,Walking Tall
6.5,The United States of Leland
4.8,Johnson Family Vacation
5.8,The Alamo
5.9,Ella Enchanted
5.5,The Whole Ten Yards
7.1,I'm Not Scared
6.1,Shade
5.7,Since Otar Left
5.3,Twentynine Palms
7.5,The Ten Commandments
7.4,Dawn of the Dead
6.3,"Brother Sun, Sister Moon"
5.8,One Million Years B.C.
4.3,Prey for Rock & Roll
5.8,"Mother, Jugs & Speed"
6.2,Bandolero!
3.8,The Slugger's Wife
6.4,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes
6.4,Cheaper by the Dozen
7.1,Belles on their Toes
4.7,Ned Kelly
5.8,Beyond the Stars
3.0,Mac
4.9,The Food of the Gods
5.8,Food of the Gods II
7.3,Anna
6.5,Road to Bali
6.4,The Flying Deuces
6.6,Africa Screams
6.0,Jack and the Beanstalk
6.1,High Risk
6.0,The Osterman Weekend
4.7,Munchies
5.9,The Cat and the Canary
5.5,Hangman's Curse
6.9,Going in Style
5.9,The Late Show
6.8,The Sunshine Boys
5.5,Jersey Girl
6.1,The American Nightmare
7.4,After Hours
5.7,Viva Las Vegas
7.0,Love and Anarchy
7.4,Hitman Hart: Wrestling with Shadows
6.4,Connie and Carla
7.7,Kill Bill: Vol. 2
6.1,The Punisher
6.1,Paper Clips
4.3,A Thousand Clouds of Peace
5.9,Young Adam
6.3,13 Going on 30
7.3,Man on Fire
4.8,Envy
4.7,Godsend
5.6,Laws of Attraction
6.9,Mean Girls
6.5,Mickey
5.6,New York Minute
6.0,Van Helsing
7.3,The Mudge Boy
7.1,Valentin
5.8,Breakin' All the Rules
6.9,Troy
6.9,Coffee and Cigarettes
6.0,Strayed
7.0,Dance Me Outside
6.6,The Boys in the Band
5.4,D-Tox
6.4,Swimming to Cambodia
6.2,Watch on the Rhine
6.9,Under Fire
6.7,Enemy Mine
7.3,Enter the Dragon
7.8,The Rolling Stones: Gimme Shelter
7.2,Good Morning
6.3,Henry & June
4.3,Berkeley in the Sixties
5.9,The Nasty Girl
7.5,Entre Nous
7.0,The Naked Prey
7.0,Martin
7.3,The Three Faces of Eve
5.2,Mercy
5.3,Desperate Hours
2.0,The Passion of Ayn Rand
9.0,Along the Coast
5.6,100 Girls
7.6,Fail-Safe
6.6,Paperhouse
6.4,Dobermann
5.2,The Discovery of Heaven
7.5,Kwaidan
3.3,Cat-Women of the Moon
7.9,28 Up
6.8,Chance
6.5,You Only Live Twice
6.2,Octopussy
6.2,The Blue Gardenia
7.0,Wit
5.8,Never Say Never Again
7.2,Maborosi
7.0,Midnight
7.3,Pride and Prejudice
6.7,The Man in the Gray Flannel Suit
6.9,The Fountainhead
6.0,Old Acquaintance
6.2,In This Our Life
6.9,Woman of the Year
7.9,Le Samouraï
6.2,White Palace
6.3,Oklahoma!
6.7,Desert Hearts
6.4,Body Double
6.2,Rooster Cogburn
7.5,Chaplin
7.5,The Miracle Worker
4.8,Monster in a Box
6.8,I Come
5.5,If You Only Knew
6.3,School Ties
4.7,Girl
5.6,Switch
3.5,Just Write
5.9,Raising Cain
6.3,Irma Vep
6.7,Buck Privates
4.7,Nice Guys Sleep Alone
7.8,Divorce Iranian Style
6.0,Iron And Silk
6.6,Rose Red
7.0,Noises Off...
5.8,Wildflowers
7.3,Babylon 5: In the Beginning
6.4,Witchfinder General
6.0,Versus
5.9,The Canterville Ghost
6.3,The Prince and the Showgirl
7.0,The China Syndrome
5.5,Who the Hell Is Juliette?
7.9,The Wages of Fear
5.0,Look Who's Talking Too
7.3,The Bells of St. Mary's
5.3,You Light Up My Life
5.2,The Delta Force
5.9,Pat and Mike
7.2,Animal Crackers
4.8,"He Said, She Said"
6.3,Bedazzled
6.9,Cat People
6.4,Camelot
6.4,The Lonely Guy
6.4,The Comedy of Terrors
6.4,The Four Musketeers
5.7,Good Guys Wear Black
4.7,Steel Dawn
4.6,On Deadly Ground
3.9,Boy Meets Girl
6.0,Protocol
7.0,The Postman Always Rings Twice
6.4,Matinee
5.1,Forever Fever
5.6,Virtual Sexuality
6.4,Baxter
6.2,Explorers
7.7,Pierrot le Fou
7.2,Weekend
6.8,One Hundred and One Nights
6.6,Strange Cargo
6.0,Seven Girlfriends
6.0,Tuesdays with Morrie
7.1,Jason and the Argonauts
6.9,Same Old Song
7.1,The Soft Skin
7.6,Tinker Tailor Soldier Spy
6.7,Wintersleepers
4.9,The Driller Killer
5.5,Perfectly normal
7.7,Throne of Blood
8.0,The Best of Youth
5.0,Guncrazy
5.6,Treasure Island
5.8,Undercurrent
7.2,Bang Bang You're Dead
6.4,My Side of the Mountain
6.0,The Thin Blue Lie
6.8,The Unsaid
5.0,Twister
5.9,Sniper
5.5,Don't Tell Anyone
5.0,Ghost in the Machine
6.4,Genghis Blues
6.6,To Hell and Back
6.1,11'09''01 - September 11
6.2,"Bon Voyage, Charlie Brown (and Don't Come Back!)"
6.5,Internal Affairs
6.9,The Parallax View
7.4,The Warriors
6.6,Mayerling
6.9,Babylon 5: A Call to Arms
6.1,Babylon 5: The River of Souls
6.4,Babylon 5: Thirdspace
7.1,Waterloo
6.1,True Stories
5.8,Zardoz
6.6,School for Scoundrels
7.5,Ice Cold in Alex
6.2,Mogambo
5.0,Demon Lover Diary
6.3,Second Skin
4.7,Victory
6.9,The Secret Life of Walter Mitty
6.7,Cypher
3.5,The Rack
7.0,Another Thin Man
6.4,The Thin Man Goes Home
6.2,Shadow of the Thin Man
7.1,After the Thin Man
6.6,Song of the Thin Man
7.1,Woodstock
5.3,Junior Size 36
7.8,The Internecine Project
7.9,Love Crazy
6.6,Gunga Din
6.8,Frank Herbert's Children of Dune
6.7,Frank Herbert's Dune
7.0,Lammbock
5.9,Tremors 2: Aftershocks
5.4,Tremors 3: Back to Perfection
5.7,The Peanut Butter Solution
2.5,Hallelujah I'm a Bum
4.7,Getting It Right
4.8,Straight to Hell
4.0,Margaret Cho: Notorious C.H.O.
5.0,Friday Night
5.9,White Zombie
6.0,The Plague of the Zombies
6.7,I Walked with a Zombie
6.0,Highway 61
6.5,The Vampire Lovers
5.7,Countess Dracula
4.5,The Cheerleaders
6.6,How to Succeed in Business Without Really Trying
7.2,Pat Garrett & Billy the Kid
5.5,The Left Handed Gun
6.6,The Last Man on Earth
7.0,The Streetfighter
5.9,Return of the Street Fighter
7.7,"Duck, You Sucker"
7.0,Bring Me the Head of Alfredo Garcia
7.1,Ride the High Country
6.9,The Ballad of Cable Hogue
6.4,Junior Bonner
6.4,Frankenstein Must Be Destroyed
6.4,The Haunted Palace
5.8,Finder's Fee
6.2,The Whip and the Body
6.9,Samurai Fiction
5.9,Gidget
6.0,Wild in the Streets
6.2,The Indian Runner
7.7,Drunken Angel
6.7,Desperate Living
5.5,The Devil's Rain
7.4,The Valachi Papers
6.7,Rolling Thunder
7.3,Stray Dog
8.0,The Hidden Fortress
8.2,High and Low
6.4,The People Under the Stairs
6.0,My New Gun
7.7,Dark Days
7.3,A Night in Casablanca
7.4,Zelig
7.6,The Killers
6.9,The Night of the Iguana
6.2,Freud: The Secret Passion
6.1,Reflections in a Golden Eye
6.7,Under the Volcano
6.5,Wise Blood
6.9,The Yakuza
9.0,A Better Place
6.4,Nightbreed
6.4,Shock
7.4,Rabid Dogs
6.3,Baron Blood
5.9,Bloody Mama
5.8,The Trip
5.7,Ken Park
7.2,Monterey Pop
7.0,A Bridge Too Far
7.2,Broadway Danny Rose
6.5,From Beyond
5.3,Robot Jox
6.1,Dolls
5.6,Space Truckers
4.5,Not of This Earth
6.6,Rock 'n' Roll High School
6.0,Death Race 2000
6.1,Cockfighter
6.4,A Bucket of Blood
6.1,Premature Burial
5.8,The Wild Angels
6.1,Bedlam
6.2,Planet of the Vampires
6.8,Pure Country
6.8,Brigadoon
5.5,Marjorie Morningstar
7.6,The Power of One
6.9,The Weather Underground
7.5,Kikujiro
5.2,I'm with Lucy
6.8,The Phantom Tollbooth
7.0,The Getaway
6.9,10 Rillington Place
6.7,Dark Water
6.5,The Thing Called Love
7.5,How to Steal a Million
5.6,The Stendhal Syndrome
7.0,Dangan Runner
6.7,Support Your Local Sheriff
6.1,Brain Donors
7.2,Mean Streets
5.9,Jack the Bear
7.4,I Am a Fugitive from a Chain Gang
6.5,Hamburger Hill
5.1,The Last Broadcast
6.3,Harper
5.4,Sweet Bird of Youth
5.2,Dahmer
5.6,Paradise
7.3,Sundays and Cybele
4.6,Comes a Horseman
6.9,Grill Point
5.4,Frankenstein Unbound
7.0,Bad Day at Black Rock
3.8,La Cucaracha
5.3,Delta Force 2: The Colombian Connection
6.9,Crossroads
7.0,29th Street
7.0,Seducing Doctor Lewis
2.8,City Limits
5.7,Sammy and Rosie Get Laid
6.0,Leaving Normal
6.5,Shock Corridor
5.1,The First $20 Million Is Always the Hardest
7.5,Au Revoir les Enfants
5.3,Sex: The Annabel Chong Story
5.1,The Girl Next Door
5.7,Gladiator 1992
4.9,Indestructible Man
4.6,The Wasp Woman
4.1,Attack of the Giant Leeches
5.6,Deranged
7.5,The Cruel Sea
5.3,Sodom and Gomorrah
6.4,Dead or Alive
7.3,Lola Montès
6.6,Charly
6.4,Twice Upon a Time
5.6,"Atlantis, the Lost Continent"
7.1,Lust for Life
7.9,La Dolce Vita
7.4,Jin-Roh: The Wolf Brigade
6.9,Rush
7.3,Captain Blood
6.3,Batteries not Included
6.3,Educating Rita
6.3,On Moonlight Bay
8.7,Sansho the Bailiff
6.6,Zazie dans le métro
6.1,The Americanization of Emily
7.0,Anne of the Thousand Days
7.2,Baby Doll
7.6,L'Avventura
6.6,Beyond the Valley of the Dolls
8.0,Hiroshima Mon Amour
7.1,"The 1,000 Eyes of Dr. Mabuse"
8.1,Ugetsu
5.8,At Play in the Fields of the Lord
7.3,The Golden Coach
5.7,The War Is Over
6.3,Mystery of the Wax Museum
7.3,The Day of the Jackal
6.1,The Razor's Edge
6.6,The Walking Dead
7.2,War of the Buttons
6.0,The Other
6.7,Night of the Living Dead
6.5,Drums Along the Mohawk
5.9,The Maltese Falcon
6.8,I Love You Again
7.0,While the City Sleeps
6.8,The Way Ahead
6.8,Little Murders
7.6,Viridiana
6.5,Totally Fucked Up
4.1,Masterminds
5.9,You're a Big Boy Now
7.5,Lupin the Third: The Castle of Cagliostro
