,director,title,release_date,budget,revenue,return
2006,Samuel Armstrong,Bambi,1942-08-14,858000.0,267447150.0,311.709965034965
2007,William Roberts,Bambi,1942-08-14,858000.0,267447150.0,311.709965034965
2008,Paul Satterfield,Bambi,1942-08-14,858000.0,267447150.0,311.709965034965
2009,Graham Heid,Bambi,1942-08-14,858000.0,267447150.0,311.709965034965
2010,Norman Wright,Bambi,1942-08-14,858000.0,267447150.0,311.709965034965
2011,Akira Kurosawa,Seven Samurai,1954-04-26,2000000.0,271841.0,0.1359205
2012,Stephen Frears,Dangerous Liaisons,1988-12-16,14000000.0,34670720.0,2.47648
2013,David Lynch,Dune,1984-12-14,40000000.0,30925690.0,0.77314225
2014,Martin Scorsese,The Last Temptation of Christ,1988-08-12,7000000.0,8373585.0,1.1962264285714286
2015,Francis Ford Coppola,The Godfather: Part III,1990-12-24,54000000.0,136766062.0,2.532704851851852
2016,Michael Tolkin,The Rapture,1991-10-04,1227401.0,1277401.0,1.0407364830238854
2017,Adrian Lyne,Lolita,1997-09-27,62000000.0,1060056.0,0.0170976774193548
2018,David Nutter,Disturbing Behavior,1998-07-24,15000000.0,17507368.0,1.1671578666666669
2019,Jim Abrahams,Jane Austen's Mafia!,1998-07-24,10000000.0,19000000.0,1.9
2020,Steven Spielberg,Saving Private Ryan,1998-07-24,70000000.0,481840909.0,6.8834415571428575
2021,Tommy O'Haver,Billy's Hollywood Screen Kiss,1998-07-24,0.0,2020700.0,0.0
2022,Zhang Yuan,East Palace West Palace,1996-01-01,0.0,0.0,0.0
2023,Vincent McEveety,The Million Dollar Duck,1971-06-30,0.0,0.0,0.0
2024,Robert Butler,The Barefoot Executive,1971-03-17,0.0,0.0,0.0
2025,Ted Berman,The Black Cauldron,1985-07-24,25000000.0,21288692.0,0.85154768
2026,Richard Rich,The Black Cauldron,1985-07-24,25000000.0,21288692.0,0.85154768
2027,Gary Nelson,The Black Hole,1979-12-18,20000000.0,35841901.0,1.79209505
2028,Robert Stevenson,Blackbeard's Ghost,1968-02-08,0.0,0.0,0.0
2029,Rupert Wainwright,Blank Check,1994-02-11,13000000.0,0.0,0.0
2030,Norman Tokar,Candleshoe,1977-12-16,0.0,0.0,0.0
2031,Norman Tokar,The Cat from Outer Space,1978-06-09,0.0,0.0,0.0
2032,Jeff Blyth,Cheetah,1989-08-18,5000000.0,8153677.0,1.6307354
2033,Robert Butler,The Computer Wore Tennis Shoes,1969-12-29,0.0,0.0,0.0
2034,Charles Jarrott,Condorman,1981-07-02,0.0,0.0,0.0
2035,Sam Weisman,D2: The Mighty Ducks,1994-03-25,0.0,45610410.0,0.0
2036,Robert Stevenson,Darby O'Gill and the Little People,1959-06-29,0.0,0.0,0.0
2037,Steven Hilliard Stern,The Devil and Max Devlin,1981-03-06,0.0,0.0,0.0
2038,Mikael Salomon,A Far Off Place,1993-03-12,0.0,12890752.0,0.0
2039,Randal Kleiser,Flight of the Navigator,1986-07-30,0.0,18564613.0,0.0
2040,Robert Stevenson,The Gnome-Mobile,1967-07-17,0.0,0.0,0.0
2041,Ron Clements,The Great Mouse Detective,1986-07-02,14000000.0,38625550.0,2.7589678571428573
2042,Burny Mattinson,The Great Mouse Detective,1986-07-02,14000000.0,38625550.0,2.7589678571428573
2043,David Michener,The Great Mouse Detective,1986-07-02,14000000.0,38625550.0,2.7589678571428573
2044,John Musker,The Great Mouse Detective,1986-07-02,14000000.0,38625550.0,2.7589678571428573
2045,Norman Tokar,The Happiest Millionaire,1967-06-26,0.0,0.0,0.0
2046,Vincent McEveety,Herbie Goes Bananas,1980-06-25,0.0,0.0,0.0
2047,Vincent McEveety,Herbie Goes To Monte Carlo,1977-06-24,0.0,0.0,0.0
2048,Kenny Ortega,Hocus Pocus,1993-07-16,28000000.0,39514713.0,1.41123975
2049,Randal Kleiser,Honey I Blew Up the Kid,1992-07-16,40000000.0,58662452.0,1.4665613
2050,Joe Johnston,"Honey, I Shrunk the Kids",1989-06-22,32000000.0,222724172.0,6.960130375
2051,Robert Butler,Hot Lead & Cold Feet,1978-07-05,0.0,0.0,0.0
2052,Robert Stevenson,In Search of the Castaways,1962-12-01,0.0,0.0,0.0
2053,Fletcher Markle,The Incredible Journey,1963-11-20,0.0,0.0,0.0
2054,F. Gary Gray,The Negotiator,1998-07-29,50000000.0,44547681.0,0.89095362
2055,Nancy Meyers,The Parent Trap,1998-07-28,0.0,0.0,0.0
2056,David Zucker,BASEketball,1998-07-28,0.0,7027290.0,0.0
2057,Sarah Kelly,Full Tilt Boogie,1997-09-09,0.0,0.0,0.0
2058,Sandra Goldbacher,The Governess,1998-07-31,0.0,0.0,0.0
2059,Benoît Jacquot,Seventh Heaven,1997-12-17,0.0,0.0,0.0
2060,Michael Moore,Roger & Me,1989-09-01,160000.0,6706368.0,41.9148
2061,Woody Allen,The Purple Rose of Cairo,1985-03-01,15000000.0,10631333.0,0.7087555333333333
2062,Jacques Tourneur,Out of the Past,1947-11-13,0.0,0.0,0.0
2063,David Lean,Doctor Zhivago,1965-12-22,11000000.0,111858363.0,10.168942090909091
2064,Ingmar Bergman,Fanny & Alexander,1982-12-17,0.0,4971340.0,0.0
2065,Peter Masterson,The Trip to Bountiful,1985-12-20,0.0,7218340.0,0.0
2066,Bruce Beresford,Tender Mercies,1983-04-02,0.0,0.0,0.0
2067,Roger Spottiswoode,And the Band Played On,1993-09-11,0.0,0.0,0.0
2068,Joe Dante,The 'Burbs,1989-02-17,18000000.0,36602000.0,2.0334444444444446
2069,Kevin Reynolds,Fandango,1985-01-25,0.0,0.0,0.0
2070,Liliana Cavani,The Night Porter,1974-04-03,0.0,0.0,0.0
2071,István Szabó,Mephisto,1981-04-29,144.0,0.0,0.0
2072,David Lynch,Blue Velvet,1986-08-01,6000000.0,8551228.0,1.425204666666667
2073,Jeremy Kagan,The Journey of Natty Gann,1985-09-25,0.0,2135577.0,0.0
2074,Wolfgang Reitherman,The Jungle Book,1967-10-17,4000000.0,205843612.0,51.460903
2075,Robert Stevenson,Kidnapped,1960-01-01,0.0,0.0,0.0
2076,Hamilton Luske,Lady and the Tramp,1955-06-16,0.0,93600000.0,0.0
2077,Wilfred Jackson,Lady and the Tramp,1955-06-16,0.0,93600000.0,0.0
2078,Clyde Geronimi,Lady and the Tramp,1955-06-16,0.0,93600000.0,0.0
2079,Ron Clements,The Little Mermaid,1989-11-17,40000000.0,222300000.0,5.5575
2080,John Musker,The Little Mermaid,1989-11-17,40000000.0,222300000.0,5.5575
2081,Stephen Herek,The Mighty Ducks,1992-10-01,10000000.0,50752337.0,5.0752337
2082,Brian Henson,The Muppet Christmas Carol,1992-12-10,0.0,27281507.0,0.0
2083,Kenny Ortega,Newsies,1992-04-10,15000000.0,0.0,0.0
2084,Hamilton Luske,One Hundred and One Dalmatians,1961-01-25,4000000.0,215880014.0,53.9700035
2085,Wolfgang Reitherman,One Hundred and One Dalmatians,1961-01-25,4000000.0,215880014.0,53.9700035
2086,Clyde Geronimi,One Hundred and One Dalmatians,1961-01-25,4000000.0,215880014.0,53.9700035
2087,Phillip Borsos,One Magic Christmas,1985-11-22,0.0,0.0,0.0
2088,Clyde Geronimi,Peter Pan,1953-02-05,4000000.0,87404651.0,21.85116275
2089,Wilfred Jackson,Peter Pan,1953-02-05,4000000.0,87404651.0,21.85116275
2090,Hamilton Luske,Peter Pan,1953-02-05,4000000.0,87404651.0,21.85116275
2091,Robert Altman,Popeye,1980-12-12,20000000.0,0.0,0.0
2092,Hendel Butoy,The Rescuers Down Under,1990-11-16,37931000.0,47431461.0,1.2504669267881152
2093,Mike Gabriel,The Rescuers Down Under,1990-11-16,37931000.0,47431461.0,1.2504669267881152
2094,John Lounsbery,The Rescuers,1977-06-22,1200000.0,71215869.0,59.3465575
2095,Wolfgang Reitherman,The Rescuers,1977-06-22,1200000.0,71215869.0,59.3465575
2096,Art Stevens,The Rescuers,1977-06-22,1200000.0,71215869.0,59.3465575
2097,John Hough,Return from Witch Mountain,1978-03-10,0.0,16393000.0,0.0
2098,Alan Zaslove,The Return of Jafar,1994-12-15,0.0,0.0,0.0
2099,Tad Stones,The Return of Jafar,1994-12-15,0.0,0.0,0.0
2100,Toby Shelton,The Return of Jafar,1994-12-15,0.0,0.0,0.0
2101,Walter Murch,Return to Oz,1985-06-21,25000000.0,11137801.0,0.44551204
2102,Joe Johnston,The Rocketeer,1991-06-21,42000000.0,62000000.0,1.4761904761904765
2103,Robert Stevenson,The Shaggy D.A.,1976-12-17,0.0,0.0,0.0
2104,Clyde Geronimi,Sleeping Beauty,1959-01-28,6000000.0,51000000.0,8.5
2105,Wolfgang Reitherman,Sleeping Beauty,1959-01-28,6000000.0,51000000.0,8.5
2106,Les Clark,Sleeping Beauty,1959-01-28,6000000.0,51000000.0,8.5
2107,Eric Larson,Sleeping Beauty,1959-01-28,6000000.0,51000000.0,8.5
2108,Jack Clayton,Something Wicked This Way Comes,1983-04-29,19000000.0,5656087.0,0.2976887894736842
2109,Robert Stevenson,Son of Flubber,1963-01-16,0.0,0.0,0.0
2110,Harve Foster,Song of the South,1946-11-12,0.0,0.0,0.0
2111,Wilfred Jackson,Song of the South,1946-11-12,0.0,0.0,0.0
2112,Ron Howard,Splash,1984-03-09,8000000.0,69821334.0,8.72766675
2113,Xavier Koller,Squanto: A Warrior's Tale,1994-10-28,0.0,3337685.0,0.0
2114,Walt Disney,Steamboat Willie,1928-11-18,4986.0,0.0,0.0
2115,Jeremiah S. Chechik,Tall Tale,1995-03-24,32000000.0,0.0,0.0
2116,Tim Hunter,Tex,1982-07-30,0.0,0.0,0.0
2117,Steven Lisberger,Tron,1982-07-09,17000000.0,33000000.0,1.9411764705882355
2118,Thomas Carter,Swing Kids,1993-03-05,0.0,5632086.0,0.0
2119,Steve Miner,Halloween: H20,1998-08-05,17000000.0,55041738.0,3.237749294117647
2120,Mick Jackson,L.A. Story,1991-02-08,0.0,0.0,0.0
